Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
3210,3000-3999,C,1,ME EN - Mechanical Engineering,30
3210,3000-3999,B,1,ME EN - Mechanical Engineering,74
3210,3000-3999,A,1,ME EN - Mechanical Engineering,24
3220,3000-3999,E,1,ME EN - Mechanical Engineering,3
3220,3000-3999,D,1,ME EN - Mechanical Engineering,2
3220,3000-3999,C,1,ME EN - Mechanical Engineering,9
3220,3000-3999,B,1,ME EN - Mechanical Engineering,42
3220,3000-3999,A,1,ME EN - Mechanical Engineering,13
3300,3000-3999,Other,1,ME EN - Mechanical Engineering,1
3300,3000-3999,W,1,ME EN - Mechanical Engineering,1
3300,3000-3999,E,1,ME EN - Mechanical Engineering,6
3300,3000-3999,D,1,ME EN - Mechanical Engineering,1
3300,3000-3999,C,1,ME EN - Mechanical Engineering,13
3300,3000-3999,B,1,ME EN - Mechanical Engineering,37
3300,3000-3999,A,1,ME EN - Mechanical Engineering,16
3400,3000-3999,E,1,ME EN - Mechanical Engineering,1
3400,3000-3999,A,1,ME EN - Mechanical Engineering,36
3600,3000-3999,W,1,ME EN - Mechanical Engineering,1
3600,3000-3999,E,1,ME EN - Mechanical Engineering,7
3600,3000-3999,D,1,ME EN - Mechanical Engineering,6
3600,3000-3999,C,1,ME EN - Mechanical Engineering,24
3600,3000-3999,B,1,ME EN - Mechanical Engineering,25
3600,3000-3999,A,1,ME EN - Mechanical Engineering,17
3610,3000-3999,E,1,ME EN - Mechanical Engineering,3
3610,3000-3999,D,1,ME EN - Mechanical Engineering,3
3610,3000-3999,C,1,ME EN - Mechanical Engineering,9
3610,3000-3999,B,1,ME EN - Mechanical Engineering,28
3610,3000-3999,A,1,ME EN - Mechanical Engineering,12
3650,3000-3999,W,1,ME EN - Mechanical Engineering,2
3650,3000-3999,E,1,ME EN - Mechanical Engineering,3
3650,3000-3999,D,1,ME EN - Mechanical Engineering,10
3650,3000-3999,C,1,ME EN - Mechanical Engineering,29
3650,3000-3999,B,1,ME EN - Mechanical Engineering,36
3650,3000-3999,A,1,ME EN - Mechanical Engineering,31
3700,3000-3999,W,1,ME EN - Mechanical Engineering,1
3700,3000-3999,E,1,ME EN - Mechanical Engineering,2
3700,3000-3999,C,1,ME EN - Mechanical Engineering,17
3700,3000-3999,B,1,ME EN - Mechanical Engineering,24
3700,3000-3999,A,1,ME EN - Mechanical Engineering,8
4000,4000-4999,B,1,ME EN - Mechanical Engineering,3
4000,4000-4999,A,1,ME EN - Mechanical Engineering,66
4010,4000-4999,C,1,ME EN - Mechanical Engineering,2
4010,4000-4999,B,1,ME EN - Mechanical Engineering,75
4010,4000-4999,A,1,ME EN - Mechanical Engineering,55
4999,4000-4999,A,1,ME EN - Mechanical Engineering,5
5050,5000-5999,C,1,ME EN - Mechanical Engineering,1
5050,5000-5999,B,1,ME EN - Mechanical Engineering,2
5050,5000-5999,A,1,ME EN - Mechanical Engineering,7
5055,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5100,5000-5999,B,1,ME EN - Mechanical Engineering,16
5100,5000-5999,A,1,ME EN - Mechanical Engineering,62
5210,5000-5999,C,1,ME EN - Mechanical Engineering,3
5210,5000-5999,B,1,ME EN - Mechanical Engineering,11
5210,5000-5999,A,1,ME EN - Mechanical Engineering,3
5230,5000-5999,B,1,ME EN - Mechanical Engineering,3
5230,5000-5999,A,1,ME EN - Mechanical Engineering,3
5400,5000-5999,C,1,ME EN - Mechanical Engineering,2
5400,5000-5999,B,1,ME EN - Mechanical Engineering,8
5400,5000-5999,A,1,ME EN - Mechanical Engineering,8
5520,5000-5999,E,1,ME EN - Mechanical Engineering,2
5520,5000-5999,D,1,ME EN - Mechanical Engineering,3
5520,5000-5999,C,1,ME EN - Mechanical Engineering,25
5520,5000-5999,B,1,ME EN - Mechanical Engineering,33
5520,5000-5999,A,1,ME EN - Mechanical Engineering,8
5530,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5530,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5540,5000-5999,C,1,ME EN - Mechanical Engineering,ds
5540,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5730,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5830,5000-5999,W,1,ME EN - Mechanical Engineering,1
5830,5000-5999,B,1,ME EN - Mechanical Engineering,12
5830,5000-5999,A,1,ME EN - Mechanical Engineering,28
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,2,ME EN - Mechanical Engineering,7
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5950,5000-5999,Other,22,ME EN - Mechanical Engineering,ds
5950,5000-5999,Other,7,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,37,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,25,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,21,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,12,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,10,ME EN - Mechanical Engineering,ds
5960,5000-5999,Other,8,ME EN - Mechanical Engineering,1
5960,5000-5999,C,4,ME EN - Mechanical Engineering,1
5960,5000-5999,C,3,ME EN - Mechanical Engineering,2
5960,5000-5999,C,2,ME EN - Mechanical Engineering,1
5960,5000-5999,B,4,ME EN - Mechanical Engineering,2
5960,5000-5999,B,3,ME EN - Mechanical Engineering,8
5960,5000-5999,B,2,ME EN - Mechanical Engineering,3
5960,5000-5999,B,1,ME EN - Mechanical Engineering,8
5960,5000-5999,A,9,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,8,ME EN - Mechanical Engineering,5
5960,5000-5999,A,6,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,5,ME EN - Mechanical Engineering,5
5960,5000-5999,A,4,ME EN - Mechanical Engineering,12
5960,5000-5999,A,3,ME EN - Mechanical Engineering,6
5960,5000-5999,A,2,ME EN - Mechanical Engineering,3
5960,5000-5999,A,1,ME EN - Mechanical Engineering,5
