Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
2960,2000-2999,A,2,ME EN - Mechanical Engineering,4
2960,2000-2999,A,1,ME EN - Mechanical Engineering,5
3000,3000-3999,E,1,ME EN - Mechanical Engineering,3
3000,3000-3999,D,1,ME EN - Mechanical Engineering,3
3000,3000-3999,C,1,ME EN - Mechanical Engineering,26
3000,3000-3999,B,1,ME EN - Mechanical Engineering,46
3000,3000-3999,A,1,ME EN - Mechanical Engineering,11
3210,3000-3999,C,1,ME EN - Mechanical Engineering,ds
3210,3000-3999,B,1,ME EN - Mechanical Engineering,ds
3220,3000-3999,W,1,ME EN - Mechanical Engineering,4
3220,3000-3999,E,1,ME EN - Mechanical Engineering,9
3220,3000-3999,D,1,ME EN - Mechanical Engineering,4
3220,3000-3999,C,1,ME EN - Mechanical Engineering,23
3220,3000-3999,B,1,ME EN - Mechanical Engineering,52
3220,3000-3999,A,1,ME EN - Mechanical Engineering,38
3230,3000-3999,D,1,ME EN - Mechanical Engineering,1
3230,3000-3999,C,1,ME EN - Mechanical Engineering,10
3230,3000-3999,B,1,ME EN - Mechanical Engineering,25
3230,3000-3999,A,1,ME EN - Mechanical Engineering,24
3300,3000-3999,Other,1,ME EN - Mechanical Engineering,1
3300,3000-3999,W,1,ME EN - Mechanical Engineering,4
3300,3000-3999,E,1,ME EN - Mechanical Engineering,6
3300,3000-3999,D,1,ME EN - Mechanical Engineering,8
3300,3000-3999,C,1,ME EN - Mechanical Engineering,24
3300,3000-3999,B,1,ME EN - Mechanical Engineering,57
3300,3000-3999,A,1,ME EN - Mechanical Engineering,23
3400,3000-3999,Other,2,ME EN - Mechanical Engineering,6
3400,3000-3999,Other,1,ME EN - Mechanical Engineering,4
3400,3000-3999,W,1,ME EN - Mechanical Engineering,3
3400,3000-3999,E,1,ME EN - Mechanical Engineering,1
3400,3000-3999,D,2,ME EN - Mechanical Engineering,1
3400,3000-3999,D,1,ME EN - Mechanical Engineering,1
3400,3000-3999,C,2,ME EN - Mechanical Engineering,2
3400,3000-3999,C,1,ME EN - Mechanical Engineering,13
3400,3000-3999,B,2,ME EN - Mechanical Engineering,9
3400,3000-3999,B,1,ME EN - Mechanical Engineering,41
3400,3000-3999,A,2,ME EN - Mechanical Engineering,3
3400,3000-3999,A,1,ME EN - Mechanical Engineering,22
3600,3000-3999,W,1,ME EN - Mechanical Engineering,1
3600,3000-3999,E,1,ME EN - Mechanical Engineering,3
3600,3000-3999,D,1,ME EN - Mechanical Engineering,2
3600,3000-3999,C,1,ME EN - Mechanical Engineering,9
3600,3000-3999,B,1,ME EN - Mechanical Engineering,32
3600,3000-3999,A,1,ME EN - Mechanical Engineering,26
3610,3000-3999,Other,1,ME EN - Mechanical Engineering,1
3610,3000-3999,W,1,ME EN - Mechanical Engineering,8
3610,3000-3999,E,1,ME EN - Mechanical Engineering,4
3610,3000-3999,D,1,ME EN - Mechanical Engineering,2
3610,3000-3999,C,1,ME EN - Mechanical Engineering,46
3610,3000-3999,B,1,ME EN - Mechanical Engineering,31
3610,3000-3999,A,1,ME EN - Mechanical Engineering,22
3650,3000-3999,W,1,ME EN - Mechanical Engineering,1
3650,3000-3999,E,1,ME EN - Mechanical Engineering,3
3650,3000-3999,D,1,ME EN - Mechanical Engineering,2
3650,3000-3999,C,1,ME EN - Mechanical Engineering,6
3650,3000-3999,B,1,ME EN - Mechanical Engineering,46
3650,3000-3999,A,1,ME EN - Mechanical Engineering,10
3700,3000-3999,E,1,ME EN - Mechanical Engineering,1
3700,3000-3999,D,1,ME EN - Mechanical Engineering,1
3700,3000-3999,C,1,ME EN - Mechanical Engineering,2
3700,3000-3999,B,1,ME EN - Mechanical Engineering,5
3710,3000-3999,C,1,ME EN - Mechanical Engineering,5
3710,3000-3999,B,1,ME EN - Mechanical Engineering,23
3710,3000-3999,A,1,ME EN - Mechanical Engineering,11
3950,3000-3999,E,2,ME EN - Mechanical Engineering,ds
3950,3000-3999,A,5,ME EN - Mechanical Engineering,ds
4000,4000-4999,C,1,ME EN - Mechanical Engineering,1
4000,4000-4999,B,1,ME EN - Mechanical Engineering,50
4000,4000-4999,A,1,ME EN - Mechanical Engineering,55
4010,4000-4999,D,1,ME EN - Mechanical Engineering,3
4010,4000-4999,C,1,ME EN - Mechanical Engineering,21
4010,4000-4999,B,1,ME EN - Mechanical Engineering,21
4010,4000-4999,A,1,ME EN - Mechanical Engineering,24
5000,5000-5999,W,1,ME EN - Mechanical Engineering,1
5000,5000-5999,C,1,ME EN - Mechanical Engineering,5
5000,5000-5999,B,1,ME EN - Mechanical Engineering,12
5000,5000-5999,A,1,ME EN - Mechanical Engineering,7
5100,5000-5999,B,1,ME EN - Mechanical Engineering,10
5100,5000-5999,A,1,ME EN - Mechanical Engineering,9
5130,5000-5999,C,1,ME EN - Mechanical Engineering,2
5130,5000-5999,B,1,ME EN - Mechanical Engineering,6
5130,5000-5999,A,1,ME EN - Mechanical Engineering,7
5200,5000-5999,W,1,ME EN - Mechanical Engineering,1
5200,5000-5999,E,1,ME EN - Mechanical Engineering,1
5200,5000-5999,D,1,ME EN - Mechanical Engineering,1
5200,5000-5999,C,1,ME EN - Mechanical Engineering,6
5200,5000-5999,B,1,ME EN - Mechanical Engineering,21
5200,5000-5999,A,1,ME EN - Mechanical Engineering,4
5205,5000-5999,E,1,ME EN - Mechanical Engineering,1
5205,5000-5999,C,1,ME EN - Mechanical Engineering,1
5205,5000-5999,B,1,ME EN - Mechanical Engineering,3
5205,5000-5999,A,1,ME EN - Mechanical Engineering,5
5220,5000-5999,D,1,ME EN - Mechanical Engineering,1
5220,5000-5999,C,1,ME EN - Mechanical Engineering,4
5220,5000-5999,B,1,ME EN - Mechanical Engineering,9
5220,5000-5999,A,1,ME EN - Mechanical Engineering,7
5250,5000-5999,W,1,ME EN - Mechanical Engineering,1
5250,5000-5999,D,1,ME EN - Mechanical Engineering,1
5250,5000-5999,C,1,ME EN - Mechanical Engineering,3
5250,5000-5999,B,1,ME EN - Mechanical Engineering,16
5250,5000-5999,A,1,ME EN - Mechanical Engineering,5
5300,5000-5999,W,1,ME EN - Mechanical Engineering,1
5300,5000-5999,C,1,ME EN - Mechanical Engineering,2
5300,5000-5999,B,1,ME EN - Mechanical Engineering,30
5300,5000-5999,A,1,ME EN - Mechanical Engineering,9
5500,5000-5999,C,1,ME EN - Mechanical Engineering,1
5500,5000-5999,B,1,ME EN - Mechanical Engineering,6
5500,5000-5999,A,1,ME EN - Mechanical Engineering,1
5510,5000-5999,C,1,ME EN - Mechanical Engineering,1
5510,5000-5999,B,1,ME EN - Mechanical Engineering,15
5510,5000-5999,A,1,ME EN - Mechanical Engineering,13
5535,5000-5999,C,1,ME EN - Mechanical Engineering,4
5535,5000-5999,B,1,ME EN - Mechanical Engineering,9
5535,5000-5999,A,1,ME EN - Mechanical Engineering,5
5620,5000-5999,B,1,ME EN - Mechanical Engineering,3
5620,5000-5999,A,1,ME EN - Mechanical Engineering,6
5630,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5630,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5700,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5700,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5800,5000-5999,B,1,ME EN - Mechanical Engineering,13
5800,5000-5999,A,1,ME EN - Mechanical Engineering,6
5910,5000-5999,Other,4,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,2,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5930,5000-5999,Other,11,ME EN - Mechanical Engineering,ds
5930,5000-5999,A,33,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,38,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,33,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,3,ME EN - Mechanical Engineering,28
5960,5000-5999,A,6,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,5,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,4,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,3,ME EN - Mechanical Engineering,9
