Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
5200,5000-5999,C,1,ME EN - Mechanical Engineering,4
5200,5000-5999,B,1,ME EN - Mechanical Engineering,4
5200,5000-5999,A,1,ME EN - Mechanical Engineering,14
5205,5000-5999,B,1,ME EN - Mechanical Engineering,1
5205,5000-5999,A,1,ME EN - Mechanical Engineering,4
5220,5000-5999,C,1,ME EN - Mechanical Engineering,2
5220,5000-5999,B,1,ME EN - Mechanical Engineering,9
5220,5000-5999,A,1,ME EN - Mechanical Engineering,7
5250,5000-5999,W,1,ME EN - Mechanical Engineering,1
5250,5000-5999,D,1,ME EN - Mechanical Engineering,2
5250,5000-5999,C,1,ME EN - Mechanical Engineering,1
5250,5000-5999,B,1,ME EN - Mechanical Engineering,5
5250,5000-5999,A,1,ME EN - Mechanical Engineering,12
5300,5000-5999,D,1,ME EN - Mechanical Engineering,1
5300,5000-5999,C,1,ME EN - Mechanical Engineering,4
5300,5000-5999,B,1,ME EN - Mechanical Engineering,8
5300,5000-5999,A,1,ME EN - Mechanical Engineering,10
5510,5000-5999,W,1,ME EN - Mechanical Engineering,2
5510,5000-5999,C,1,ME EN - Mechanical Engineering,3
5510,5000-5999,B,1,ME EN - Mechanical Engineering,16
5510,5000-5999,A,1,ME EN - Mechanical Engineering,24
5535,5000-5999,W,1,ME EN - Mechanical Engineering,2
5535,5000-5999,B,1,ME EN - Mechanical Engineering,6
5535,5000-5999,A,1,ME EN - Mechanical Engineering,7
5600,5000-5999,B,1,ME EN - Mechanical Engineering,2
5600,5000-5999,A,1,ME EN - Mechanical Engineering,3
5620,5000-5999,W,1,ME EN - Mechanical Engineering,1
5620,5000-5999,B,1,ME EN - Mechanical Engineering,3
5620,5000-5999,A,1,ME EN - Mechanical Engineering,13
5700,5000-5999,B,1,ME EN - Mechanical Engineering,3
5700,5000-5999,A,1,ME EN - Mechanical Engineering,2
5800,5000-5999,C,1,ME EN - Mechanical Engineering,1
5800,5000-5999,B,1,ME EN - Mechanical Engineering,17
5800,5000-5999,A,1,ME EN - Mechanical Engineering,12
5810,5000-5999,B,1,ME EN - Mechanical Engineering,1
5810,5000-5999,A,1,ME EN - Mechanical Engineering,12
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,8
5920,5000-5999,A,35,ME EN - Mechanical Engineering,18
5950,5000-5999,Other,34,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,25,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,23,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,15,ME EN - Mechanical Engineering,ds
5960,5000-5999,C,3,ME EN - Mechanical Engineering,2
5960,5000-5999,C,1,ME EN - Mechanical Engineering,1
5960,5000-5999,B,11,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,3,ME EN - Mechanical Engineering,6
5960,5000-5999,B,2,ME EN - Mechanical Engineering,5
5960,5000-5999,B,1,ME EN - Mechanical Engineering,3
5960,5000-5999,A,3,ME EN - Mechanical Engineering,5
5960,5000-5999,A,2,ME EN - Mechanical Engineering,16
5960,5000-5999,A,1,ME EN - Mechanical Engineering,1
