Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
3300,3000-3999,E,1,ME EN - Mechanical Engineering,2
3300,3000-3999,D,1,ME EN - Mechanical Engineering,1
3300,3000-3999,C,1,ME EN - Mechanical Engineering,15
3300,3000-3999,B,1,ME EN - Mechanical Engineering,29
3300,3000-3999,A,1,ME EN - Mechanical Engineering,18
3600,3000-3999,W,1,ME EN - Mechanical Engineering,5
3600,3000-3999,E,1,ME EN - Mechanical Engineering,10
3600,3000-3999,C,1,ME EN - Mechanical Engineering,9
3600,3000-3999,B,1,ME EN - Mechanical Engineering,25
3600,3000-3999,A,1,ME EN - Mechanical Engineering,16
3650,3000-3999,W,1,ME EN - Mechanical Engineering,4
3650,3000-3999,E,1,ME EN - Mechanical Engineering,4
3650,3000-3999,D,1,ME EN - Mechanical Engineering,9
3650,3000-3999,C,1,ME EN - Mechanical Engineering,38
3650,3000-3999,B,1,ME EN - Mechanical Engineering,70
3650,3000-3999,A,1,ME EN - Mechanical Engineering,14
3700,3000-3999,E,1,ME EN - Mechanical Engineering,1
3700,3000-3999,D,1,ME EN - Mechanical Engineering,1
3700,3000-3999,C,1,ME EN - Mechanical Engineering,9
3700,3000-3999,B,1,ME EN - Mechanical Engineering,16
3700,3000-3999,A,1,ME EN - Mechanical Engineering,8
3950,3000-3999,A,3,ME EN - Mechanical Engineering,ds
4000,4000-4999,B,1,ME EN - Mechanical Engineering,5
4000,4000-4999,A,1,ME EN - Mechanical Engineering,12
4010,4000-4999,B,1,ME EN - Mechanical Engineering,19
4010,4000-4999,A,1,ME EN - Mechanical Engineering,115
4060,4000-4999,C,1,ME EN - Mechanical Engineering,1
4060,4000-4999,B,1,ME EN - Mechanical Engineering,11
4060,4000-4999,A,1,ME EN - Mechanical Engineering,6
4999,4000-4999,A,1,ME EN - Mechanical Engineering,ds
5010,5000-5999,B,1,ME EN - Mechanical Engineering,8
5010,5000-5999,A,1,ME EN - Mechanical Engineering,5
5030,5000-5999,B,1,ME EN - Mechanical Engineering,4
5030,5000-5999,A,1,ME EN - Mechanical Engineering,22
5050,5000-5999,Other,1,ME EN - Mechanical Engineering,1
5050,5000-5999,C,1,ME EN - Mechanical Engineering,2
5050,5000-5999,B,1,ME EN - Mechanical Engineering,4
5050,5000-5999,A,1,ME EN - Mechanical Engineering,7
5055,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5055,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5100,5000-5999,Other,1,ME EN - Mechanical Engineering,1
5100,5000-5999,B,1,ME EN - Mechanical Engineering,12
5100,5000-5999,A,1,ME EN - Mechanical Engineering,44
5210,5000-5999,B,1,ME EN - Mechanical Engineering,2
5210,5000-5999,A,1,ME EN - Mechanical Engineering,12
5230,5000-5999,W,1,ME EN - Mechanical Engineering,ds
5230,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5400,5000-5999,W,1,ME EN - Mechanical Engineering,1
5400,5000-5999,E,1,ME EN - Mechanical Engineering,1
5400,5000-5999,D,1,ME EN - Mechanical Engineering,2
5400,5000-5999,C,1,ME EN - Mechanical Engineering,9
5400,5000-5999,B,1,ME EN - Mechanical Engineering,9
5400,5000-5999,A,1,ME EN - Mechanical Engineering,2
5520,5000-5999,E,1,ME EN - Mechanical Engineering,1
5520,5000-5999,D,1,ME EN - Mechanical Engineering,1
5520,5000-5999,C,1,ME EN - Mechanical Engineering,12
5520,5000-5999,B,1,ME EN - Mechanical Engineering,14
5520,5000-5999,A,1,ME EN - Mechanical Engineering,6
5530,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5530,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5540,5000-5999,C,1,ME EN - Mechanical Engineering,ds
5540,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5730,5000-5999,C,1,ME EN - Mechanical Engineering,ds
5730,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5730,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5830,5000-5999,B,1,ME EN - Mechanical Engineering,8
5830,5000-5999,A,1,ME EN - Mechanical Engineering,22
5910,5000-5999,Other,79,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,2,ME EN - Mechanical Engineering,5
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,14,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,10,ME EN - Mechanical Engineering,ds
5960,5000-5999,W,7,ME EN - Mechanical Engineering,1
5960,5000-5999,W,3,ME EN - Mechanical Engineering,1
5960,5000-5999,E,5,ME EN - Mechanical Engineering,ds
5960,5000-5999,E,4,ME EN - Mechanical Engineering,5
5960,5000-5999,C,7,ME EN - Mechanical Engineering,3
5960,5000-5999,C,3,ME EN - Mechanical Engineering,1
5960,5000-5999,B,7,ME EN - Mechanical Engineering,1
5960,5000-5999,B,6,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,3,ME EN - Mechanical Engineering,3
5960,5000-5999,B,2,ME EN - Mechanical Engineering,4
5960,5000-5999,A,8,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,7,ME EN - Mechanical Engineering,3
5960,5000-5999,A,6,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,3,ME EN - Mechanical Engineering,16
5960,5000-5999,A,2,ME EN - Mechanical Engineering,5
