Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
3900,3000-3999,Other,1,ME EN - Mechanical Engineering,165
3950,3000-3999,A,4,ME EN - Mechanical Engineering,ds
3950,3000-3999,A,3,ME EN - Mechanical Engineering,ds
3950,3000-3999,A,2,ME EN - Mechanical Engineering,ds
4000,4000-4999,C,1,ME EN - Mechanical Engineering,5
4000,4000-4999,B,1,ME EN - Mechanical Engineering,84
4000,4000-4999,A,1,ME EN - Mechanical Engineering,44
4060,4000-4999,E,1,ME EN - Mechanical Engineering,1
4060,4000-4999,D,1,ME EN - Mechanical Engineering,1
4060,4000-4999,C,1,ME EN - Mechanical Engineering,29
4060,4000-4999,B,1,ME EN - Mechanical Engineering,72
4060,4000-4999,A,1,ME EN - Mechanical Engineering,22
4999,4000-4999,Other,1,ME EN - Mechanical Engineering,ds
5200,5000-5999,W,1,ME EN - Mechanical Engineering,1
5200,5000-5999,C,1,ME EN - Mechanical Engineering,1
5200,5000-5999,B,1,ME EN - Mechanical Engineering,5
5200,5000-5999,A,1,ME EN - Mechanical Engineering,10
5205,5000-5999,A,1,ME EN - Mechanical Engineering,11
5220,5000-5999,D,1,ME EN - Mechanical Engineering,2
5220,5000-5999,B,1,ME EN - Mechanical Engineering,2
5220,5000-5999,A,1,ME EN - Mechanical Engineering,6
5240,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5240,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5250,5000-5999,E,1,ME EN - Mechanical Engineering,1
5250,5000-5999,C,1,ME EN - Mechanical Engineering,1
5250,5000-5999,B,1,ME EN - Mechanical Engineering,9
5250,5000-5999,A,1,ME EN - Mechanical Engineering,14
5300,5000-5999,Other,1,ME EN - Mechanical Engineering,1
5300,5000-5999,E,1,ME EN - Mechanical Engineering,2
5300,5000-5999,C,1,ME EN - Mechanical Engineering,2
5300,5000-5999,B,1,ME EN - Mechanical Engineering,16
5300,5000-5999,A,1,ME EN - Mechanical Engineering,16
5510,5000-5999,W,1,ME EN - Mechanical Engineering,1
5510,5000-5999,C,1,ME EN - Mechanical Engineering,3
5510,5000-5999,B,1,ME EN - Mechanical Engineering,17
5510,5000-5999,A,1,ME EN - Mechanical Engineering,8
5600,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5620,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5620,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5700,5000-5999,Other,1,ME EN - Mechanical Engineering,1
5700,5000-5999,B,1,ME EN - Mechanical Engineering,2
5700,5000-5999,A,1,ME EN - Mechanical Engineering,3
5800,5000-5999,W,1,ME EN - Mechanical Engineering,1
5800,5000-5999,D,1,ME EN - Mechanical Engineering,1
5800,5000-5999,C,1,ME EN - Mechanical Engineering,2
5800,5000-5999,B,1,ME EN - Mechanical Engineering,17
5800,5000-5999,A,1,ME EN - Mechanical Engineering,7
5810,5000-5999,W,1,ME EN - Mechanical Engineering,1
5810,5000-5999,B,1,ME EN - Mechanical Engineering,4
5810,5000-5999,A,1,ME EN - Mechanical Engineering,15
5910,5000-5999,Other,79,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,2,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,5
5950,5000-5999,Other,19,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,32,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,31,ME EN - Mechanical Engineering,ds
5960,5000-5999,E,5,ME EN - Mechanical Engineering,ds
5960,5000-5999,E,4,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,11,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,6,ME EN - Mechanical Engineering,3
5960,5000-5999,B,2,ME EN - Mechanical Engineering,18
5960,5000-5999,A,11,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,6,ME EN - Mechanical Engineering,5
5960,5000-5999,A,2,ME EN - Mechanical Engineering,11
