Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
3300,3000-3999,B,1,ME EN - Mechanical Engineering,45
3300,3000-3999,A,1,ME EN - Mechanical Engineering,32
3600,3000-3999,W,1,ME EN - Mechanical Engineering,5
3600,3000-3999,E,1,ME EN - Mechanical Engineering,9
3600,3000-3999,D,1,ME EN - Mechanical Engineering,14
3600,3000-3999,C,1,ME EN - Mechanical Engineering,28
3600,3000-3999,B,1,ME EN - Mechanical Engineering,42
3600,3000-3999,A,1,ME EN - Mechanical Engineering,24
3650,3000-3999,E,1,ME EN - Mechanical Engineering,3
3650,3000-3999,D,1,ME EN - Mechanical Engineering,3
3650,3000-3999,C,1,ME EN - Mechanical Engineering,20
3650,3000-3999,B,1,ME EN - Mechanical Engineering,18
3650,3000-3999,A,1,ME EN - Mechanical Engineering,8
3700,3000-3999,E,1,ME EN - Mechanical Engineering,1
3700,3000-3999,C,1,ME EN - Mechanical Engineering,15
3700,3000-3999,B,1,ME EN - Mechanical Engineering,85
3700,3000-3999,A,1,ME EN - Mechanical Engineering,38
3900,3000-3999,Other,1,ME EN - Mechanical Engineering,143
4000,4000-4999,B,1,ME EN - Mechanical Engineering,75
4000,4000-4999,A,1,ME EN - Mechanical Engineering,48
4010,4000-4999,C,1,ME EN - Mechanical Engineering,1
4010,4000-4999,B,1,ME EN - Mechanical Engineering,1
4010,4000-4999,A,1,ME EN - Mechanical Engineering,15
4060,4000-4999,D,1,ME EN - Mechanical Engineering,1
4060,4000-4999,C,1,ME EN - Mechanical Engineering,9
4060,4000-4999,B,1,ME EN - Mechanical Engineering,39
4060,4000-4999,A,1,ME EN - Mechanical Engineering,27
4999,4000-4999,Other,1,ME EN - Mechanical Engineering,ds
5000,5000-5999,D,1,ME EN - Mechanical Engineering,1
5000,5000-5999,C,1,ME EN - Mechanical Engineering,3
5000,5000-5999,B,1,ME EN - Mechanical Engineering,20
5000,5000-5999,A,1,ME EN - Mechanical Engineering,9
5110,5000-5999,B,1,ME EN - Mechanical Engineering,10
5110,5000-5999,A,1,ME EN - Mechanical Engineering,24
5130,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5200,5000-5999,E,1,ME EN - Mechanical Engineering,2
5200,5000-5999,D,1,ME EN - Mechanical Engineering,4
5200,5000-5999,B,1,ME EN - Mechanical Engineering,5
5200,5000-5999,A,1,ME EN - Mechanical Engineering,2
5205,5000-5999,W,1,ME EN - Mechanical Engineering,1
5205,5000-5999,B,1,ME EN - Mechanical Engineering,2
5205,5000-5999,A,1,ME EN - Mechanical Engineering,2
5220,5000-5999,E,1,ME EN - Mechanical Engineering,1
5220,5000-5999,D,1,ME EN - Mechanical Engineering,1
5220,5000-5999,C,1,ME EN - Mechanical Engineering,1
5220,5000-5999,B,1,ME EN - Mechanical Engineering,2
5220,5000-5999,A,1,ME EN - Mechanical Engineering,9
5250,5000-5999,W,1,ME EN - Mechanical Engineering,4
5250,5000-5999,C,1,ME EN - Mechanical Engineering,4
5250,5000-5999,B,1,ME EN - Mechanical Engineering,6
5250,5000-5999,A,1,ME EN - Mechanical Engineering,5
5300,5000-5999,C,1,ME EN - Mechanical Engineering,2
5300,5000-5999,B,1,ME EN - Mechanical Engineering,15
5300,5000-5999,A,1,ME EN - Mechanical Engineering,11
5500,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5510,5000-5999,C,1,ME EN - Mechanical Engineering,2
5510,5000-5999,B,1,ME EN - Mechanical Engineering,28
5510,5000-5999,A,1,ME EN - Mechanical Engineering,19
5535,5000-5999,A,1,ME EN - Mechanical Engineering,6
5620,5000-5999,A,1,ME EN - Mechanical Engineering,10
5700,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5700,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5800,5000-5999,E,1,ME EN - Mechanical Engineering,2
5800,5000-5999,B,1,ME EN - Mechanical Engineering,5
5800,5000-5999,A,1,ME EN - Mechanical Engineering,5
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5920,5000-5999,A,18,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,30,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,28,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,9,ME EN - Mechanical Engineering,3
5960,5000-5999,B,8,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,3,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,11,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,10,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,9,ME EN - Mechanical Engineering,3
5960,5000-5999,A,8,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,5,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,4,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,1,ME EN - Mechanical Engineering,ds
